id,timestamp,category,title,content
93669,2020-07-24 08:16:00,Reuters,"Turkish economy to shrink in 2020, recover next year: Reuters poll - Reuters","Turkey's economy is expected to contract this year for the first time in more than a decade as the coronavirus pandemic and related restrictions hit demand, but will bounce back next year, according to a Reuters poll published on Friday."
163274,2020-09-30 00:32:28,Bloomberg,'Bloomberg Markets: The Close' Full Show (09/29/2020),
32855,2020-05-07 16:09:13,CNBC,Options bears are flooding into Uber ahead of earnings,"Uber reports earnings after the bell Thursday, and traders in the options market are betting the ride-hailing giant won't match Lyft's surge higher."
182004,2020-10-17 21:24:00,Reuters,Iran sees no arms buying spree as it expects U.N. embargo to end - Reuters,Iran said it is self-dependant in defence and sees no arms buying spree as it expects the lifting of a United Nations arms embargo on Sunday despite strong U.S. opposition.
119777,2020-08-18 22:36:00,Reuters,IN BRIEF: Lawyer imprisoned for tax fraud loses bid for release after COVID diagnosis - Reuters,"Paul Daugerdas, a former lawyer convicted of perpetrating the largest criminal tax fraud in U.S. history, has lost a bid to be released early from his 15-year prison sentence after testing positive for COVID-19."
81700,2020-07-12 23:21:00,Reuters,UPDATE 2-U.S. appeals court says first federal execution in 17 years can proceed Monday - Reuters India,UPDATE 2-U.S. appeals court says first federal execution in 17 years can proceed Monday  Reuters India
13816,2020-04-09 06:10:33,Bloomberg,Taiwan Rejects WHO Claim of Racist Campaign Against Tedros - Bloomberg,Taiwan Rejects WHO Claim of Racist Campaign Against Tedros Bloomberg Taiwan protests WHO leader’s accusations of racist campaign Washington Post Taiwan rejects as 'groundless' accusations it attacked WHO chief Al Jazeera English Taiwan rebuffs accusations it …
127409,2020-08-26 14:18:00,Reuters,"Defying economic gloom, Iran's oil firms propel bourse to record high - Reuters","The coronavirus crisis, an oil price shock and crippling U.S. sanctions on Iran's energy and banking sectors have brought the country's economy to its knees. Yet the Tehran Stock Exchange is home to one of the top performing equity indexes in the world."
167045,2020-10-02 21:42:00,Reuters,Blank-check firm ION begins search for Israeli tech unicorn - Reuters,"ION Acquisition Corp 1 <IACA_u.N> made its debut on the New York Stock Exchange on Friday after raising $225 million in an initial public offering (IPO), the only current blank-check acquisition company focusing on the Middle East region."
155324,2020-09-22 11:51:27,Reuters,UK PM Johnson warns on COVID: We've reached perilous turning point,"Britain has reached a perilous turning point and must act as cases of COVID-19 rise, Prime Minister Boris Johnson said on Tuesday as he set out new restrictions."
192834,2020-11-13 03:19:13,Reuters,U.S. players send anti-racism messages before Wales draw,The United States men's team stepped on to the pitch for their first international match since February with personalised anti-racism messages emblazoned on their training jackets.
135732,2020-09-03 12:33:24,Bloomberg,Darkest Quant Fears Ring True in $1 Trillion World of Smart Beta,Darkest Quant Fears Ring True in $1 Trillion World of Smart Betabloomberg.com
178690,2020-10-14 15:59:54,Bloomberg,Barr Takes Trump Law-and-Order Message on the Road After Covid Isolation,"Attorney General William Barr is back on the road after self-isolating due to coronavirus concerns, joining with state and local officials to promote a law enforcement agenda President Donald Trump has made a centerpiece of his re-election efforts."
19375,2020-04-17 10:04:32,Reuters,Austria to let museums reopen from mid-May,"Austrian museums and some other cultural spaces will be allowed to reopen from mid-May as part of the country's step-by-step loosening of its coronavirus lockdown, Austrian Vice Chancellor Werner Kogler said on Friday."
47668,2020-06-01 15:11:47,Reuters,"Chile surpasses 100,000 cases of coronavirus: health minister","Chile has surpassed 100,000 cases of the coronavirus, the health minister said on Monday, as infections have spiraled in the capital Santiago, putting the South American nation´s healthcare system under ""extraordinary"" strain."
16008,2020-04-13 14:35:31,Bloomberg,"Bitcoin Is Below $7,000 But Novogratz Stays Long, Shorts Stocks",
125354,2020-08-24 19:50:17,Bloomberg,Encouraging Return to Theaters,
109563,2020-08-08 14:28:00,Reuters,BHP to pay $840 million for early end to thermoelectric contract in Chile - Reuters,"Chilean copper mines Escondida and Spence, controlled by BHP, will jointly pay $840 million for an early end to a contract signed in 2008 with a coal-fired thermoelectric plant in the north of the country."
183316,2020-10-21 04:52:01,Bloomberg,Drones Saving Forests,
163716,2020-09-30 09:58:10,Bloomberg,U.S. Debate Descends Into Mud-Wrestling Match,It was Donald Trump unbound.
161495,2020-09-28 12:40:00,Reuters,Boks no clearer on Rugby Championship participation - Reuters UK,"World champions South Africa are ""desperate"" to play in the Rugby Championship this year, but there remain a number of hurdles before they will commit to the competition, according to director of rugby Rassie Erasmus."
158197,2020-09-24 15:52:00,Reuters,Volvo Cars CEO says demand holding up despite COVID spike - Reuters UK,"Swedish carmaker Volvo Cars expects to hit its forecast of roughly flat sales year-on-year in the second half of 2020 even as a recent a surge in cases across Europe makes the outlook more uncertain, Chief Executive Hakan Samuelsson told Reuters."
13529,2020-04-08 21:47:13,Reuters,U.S. power demand falls to 16-year low as coronavirus cuts use by companies,"U.S. electricity demand last week plunged to a 16-year low as offices shut and industrial activity slowed sharply with government travel and work restrictions to slow the coronavirus spread, according to analysts and the Edison Electric Institute (EEI) trade …"
172768,2020-10-08 13:22:00,Reuters,Italy's Enel signs deal with SIA for new financial digital services - Reuters UK,"Europe's biggest utility Enel <ENEI.MI> has signed a deal with Italian digital payments group SIA to help it develop new financial digital services, the two said on Thursday, part of a push to help customers pay bills and manage accounts online."
62248,2020-06-24 22:38:00,Reuters,BRIEF-Adage Capital Partners Reports Passive Stake Of 12.58% In Royalty Pharma As Of June 18 - Reuters,BRIEF-Adage Capital Partners Reports Passive Stake Of 12.58% In Royalty Pharma As Of June 18  Reuters
187747,2020-10-30 19:18:00,Reuters,Actress Lori Loughlin starts prison term for role in college admissions scandal - Reuters UK,"""Full House"" actress Lori Loughlin began a two-month prison sentence for her role in a vast college admissions fraud scheme to help her daughters gain entry into a top U.S. university, a prison official said on Friday."
73673,2020-07-05 13:35:59,Bloomberg,Is the U.S. in a New Cold War? China Has Already Declared It,Is the U.S. in a New Cold War? China Has Already Declared Itbloomberg.com
46385,2020-05-29 11:42:39,Reuters,"Denmark and Norway create travel bubble, excluding Sweden -media","Norway and Denmark will
resume free travel between the two countries, three Norwegian
media outlets reported on Friday, creating a travel bubble that
excludes Scandinavian neighbour Sweden, where the number of
COVID-19 infections is higher."
28935,2020-05-02 02:03:54,Reuters,IMF approves $643 million in pandemic aid for Ecuador - ministry,"The International Monetary Fund has approved a request from Ecuador for emergency financing to fight the coronavirus pandemic, granting a $643 million loan, the Andean country's economy ministry said on Friday."
132291,2020-08-31 20:20:00,Reuters,"Argentina debt deal gets 'massive' backing, 99% of bonds to be restructured - Reuters UK","Argentina's debt restructuring deal received ""massive"" backing from creditors, Economy Minister Martin Guzman said on Monday, which would allow the country to revamp 99% of the total eligible bonds and gain breathing room during a swirling economic crisis."
124612,2020-08-24 04:19:24,Reuters,White House adviser Kellyanne Conway to leave at end of August,"White House adviser Kellyanne Conway said late on Sunday that she will be leaving the administration of U.S. President Donald Trump at the end of August, citing the need to focus on her family."
81871,2020-07-13 05:57:08,Reuters,Dozens of U.S. universities support challenge to Trump's order on foreign students- court document,"About 60 U.S. universities on Sunday filed a brief supporting a lawsuit by two others, seeking to block a Trump administration rule barring foreign students from remaining in the country if educational institutions don't hold in-person classes this fall."
143316,2020-09-10 16:34:55,Bloomberg,"LabCorp Launches Simplified Test for Covid-19, Flu, RSV",
79971,2020-07-10 10:12:23,Bloomberg,Sony's Wearable Air Conditioner,
98875,2020-07-29 18:17:00,Reuters,Ivory Coast election body promises fair October vote - Reuters,"Ivory Coast's electoral commission promised a fair election on Wednesday as the ruling RHDP party prepared to ask President Alassane Ouattara to stand again, defying opponents who say he does not have the right to a third term under the constitution."
188676,2020-11-02 13:38:44,Reuters,Inside Trump's crowded campaign rallies | Reuters.com - Reuters India,"Supporters wait for a campaign rally by President Trump in Rome, Georgia, November 1. REUTERS/Brandon Bell"
166468,2020-10-02 11:00:00,Bloomberg,"Supply Chains Latest: Trade Tension Rises on Frozen Food, Berries - Bloomberg","Supply Chains Latest: Trade Tension Rises on Frozen Food, Berries  Bloomberg"
101741,2020-07-31 18:45:00,Reuters,UPDATE 1-Soccer-Sheffield Wednesday to begin 2020-21 season with 12-point deduction - Reuters India,UPDATE 1-Soccer-Sheffield Wednesday to begin 2020-21 season with 12-point deduction  Reuters India
43792,2020-05-26 01:33:27,Reuters,BOJ's Kuroda sticks to gloomy economic view even as Japan ends lockdown,"Japan's economy will remain in a severe state due to the fallout from the coronavirus pandemic, Bank of Japan Governor Haruhiko Kuroda said, maintaining his gloomy outlook even as the government lifted its state-of-emergency declaration nationwide."
103104,2020-08-03 04:48:19,Reuters,Singapore to make travellers wear electronic tags to enforce quarantine,"Singapore will make some incoming travellers wear an electronic monitoring device to ensure that they comply with coronavirus quarantines as the city-state gradually reopens its borders, authorities said on Monday."
161523,2020-09-28 13:22:04,Bloomberg,Venezuela and Iran Resist U.S. Sanctions With New Fuel Flotilla,"The first vessel in an Iranian convoy of ships bringing desperately needed fuel arrived in Venezuela, demonstrating both nations’ determination to undermine U.S. efforts to isolate the governments in Tehran and Caracas."
92515,2020-07-23 09:37:00,Reuters,"UPDATE 1-Teck Resources profit plunges 82% as pandemic hits demand, prices - Reuters India","UPDATE 1-Teck Resources profit plunges 82% as pandemic hits demand, prices  Reuters India"
169323,2020-10-05 22:55:00,Reuters,Rafinha joins PSG from Barcelona - Reuters UK,"French champions Paris St Germain have completed the signing of midfielder Rafinha Alcantara from Barcelona, both sides confirmed on Monday."
157019,2020-09-23 17:49:20,Reuters,UPDATE 1-JPMorgan set to pay $1 billion in spoofing penalty - Bloomberg News,"JPMorgan Chase & Co <JPM.N> is set to pay $1 billion to resolve market manipulation investigations by U.S. authorities into its trading of metals futures and Treasury securities, Bloomberg News reported https://www.bloomberg.com/news/articles/2020-09-23/jpmor…"
153860,2020-09-21 06:51:00,Reuters,Global GDP to reach pre-COVID-19 levels by mid-2021: Deutsche Bank - Reuters India,"World GDP will return to the level it was before COVID-19 by mid-2021 after a stronger-than-expected economic bounce in recent months, Deutsche Bank said on Monday, but bloated debt levels and a shift in policy could heighten the risk of a financial crisis."
18793,2020-04-16 16:20:15,Reuters,Exclusive: Bayer's chloroquine donation to U.S. raises concern about FDA standards in pandemic,"On March 21, two days after President Donald Trump first touted chloroquine drugs as a “gamechanger” in the fight against COVID-19, administration officials privately described what they felt was a “win” in the president’s efforts to build an emergency stockp…"
27224,2020-04-30 00:29:50,Reuters,"Mexico coronavirus infections rise to 17,799 cases and 1,732 deaths","Mexico's health ministry on Wednesday reported 1,047 new confirmed cases of coronavirus infection and 163 additional fatalities, bringing the total in the country to 17,799 cases and 1,732 deaths."
44901,2020-05-27 14:29:29,Reuters,Soccer: Top U.S. women's league plans month-long tournament in Utah,The National Women's Soccer League (NWSL) will return to action in late June with a 25-game tournament in Utah that will be played in empty stadiums due to the COVID-19 pandemic.
176277,2020-10-12 14:43:00,Reuters,UAE to host second human trial abroad of Russia's COVID-19 vaccine - Reuters,"Human trials of Russia's COVID-19 vaccine, named Sputnik V, will be held in the United Arab Emirates, the second country after Belarus to take part in the programme of which results are expected before the end of November, Moscow said on Monday."
154804,2020-09-21 23:56:00,Reuters,Trump says aides rejected his request to adjust value of dollar - Reuters UK,U.S. President Donald Trump on Monday said he was rebuffed when he asked officials to adjust the exchange rate of the dollar to counteract what he described as repeated currency manipulation by China of its yuan.
186422,2020-10-27 13:48:00,Reuters,"CANADA STOCKS-TSX opens flat as materials drag, Teck earnings disappoint - Reuters UK","Canada's main stock index inched slightly lower at the open on Tuesday, weighed by weakness in the materials sector and dismal earnings from Teck Resources Ltd ."
156383,2020-09-23 08:59:14,Reuters,Tech lifts world stocks as economy back in focus,World shares stabilised and the dollar rose on Wednesday with overnight gains of stay-at-home Wall Street tech champions helped balance concerns that new restrictions to counter resurging coronavirus infections will hurt economic recovery.
20096,2020-04-18 08:36:30,Bloomberg,Fair to Furlough? Massive U.K. Job-Saving Plan Prompts Pushback,
101288,2020-07-31 11:21:00,Reuters,Lazard second-quarter earnings fall amid COVID-19 slump in dealmaking - Reuters,"Investment bank Lazard Ltd on Friday reported an 8% fall in second-quarter adjusted earnings per share, a smaller drop than analysts had expected, as the slowdown in corporate dealmaking due to the COVID-19 pandemic weighed."
58541,2020-06-19 07:29:15,Bloomberg,"Stock Market Today: Dow, S&P Live Updates for Jun. 19, 2020 - Bloomberg","Stock Market Today: Dow, S&P Live Updates for Jun. 19, 2020  Bloomberg"
188852,2020-11-03 09:56:00,Reuters,Lebanon caretaker PM urges central bank to provide all info for audit - Reuters,"Lebanon's caretaker Prime Minister Hassan Diab called on the central bank to provide restructuring consultancy Alvarez & Marsal with all the information requested for a forensic audit, warning against any attempt to scupper the process."
125062,2020-08-24 13:47:49,Reuters,Blackstone sells about 40% stake in Cheniere's limited partnership,Blackstone Group Inc said on Monday it would sell about 40% of its stake in liquefied natural gas producer Cheniere Energy Inc's limited partnership to Brookfield Infrastructure and its own affiliated company.
13067,2020-04-08 11:48:03,Reuters,Factbox: EU push for more coronavirus economic rescue hits the rocks,"European Union finance ministers failed to break a deadlock in all-night talks on more support for their coronavirus-hit economies, with north-south divisions flaring and straining the bloc's unity. [nL8N2BW1A7]"
137495,2020-09-04 22:08:00,Reuters,"Brazil reports 50,163 coronavirus cases, 888 deaths - Reuters Africa","Brazil recorded 50,163 additional confirmed cases of the novel coronavirus in the past 24 hours, as well as 888 deaths from the disease, the Health Ministry said on Friday."
44335,2020-05-26 18:18:12,Reuters,UK health minister says will consult colleagues on lockdown fines,"British health minister Matt Hancock said he would talk to colleagues about fines imposed on families for breaking lockdown rules, after a top government adviser received widespread public condemnation for his lockdown travel."
43374,2020-05-25 04:57:17,Reuters,"Thailand reports 2 new coronavirus cases, 1 more death","Thailand confirmed two new coronavirus cases and one additional death on Monday, a health ministry spokesman said."
116930,2020-08-15 23:54:00,Reuters,UPDATE 1-Soccer-'We won the tactical battle' says Lyon coach Garcia - Reuters India,Olympique Lyonnais manager Rudi Garcia said winning the tactical battle with Pep Guardiola's side had been the key to his team's surprise 3-1 win in the Champions League quarter-final on Saturday.
115489,2020-08-14 08:13:00,Reuters,"EMERGING MARKETS-Weak China data hurts most Asian markets, currencies flat - Reuters UK","Most of Asia's stock markets weakened on
Friday as a surprise drop in China retail sales dented hopes of
a swift recovery from the COVID-19 impact at the world's
second-largest economy, while currencies stayed muted as the
dollar steadied.
    Markets that he…"
44244,2020-05-26 16:20:02,Reuters,"Brazil coronavirus deaths could surpass 125,000 by August, U.S. study says","As Brazil's daily COVID-19 death rate climbs to the highest in the world, a University of Washington study is warning its total death toll could climb five-fold to 125,000 by early August, adding to fears it has become a new hot spot in the pandemic."
76659,2020-07-08 03:17:53,Reuters,Beijing converts Hong Kong hotel into new national security office - Reuters India,"Beijing opened its new national security office in Hong Kong on Wednesday, turning a hotel in the bustling shopping and commercial district of Causeway Bay into its new headquarters."
53503,2020-06-11 01:05:01,Reuters,U.S. Soccer says it will allow protests during anthem,"The U.S. Soccer Federation on Wednesday said it had repealed its requirement that players stand during the national anthem, saying the policy was wrong and detracted from the Black Lives Matter movement."
23111,2020-04-23 16:10:19,Reuters,"Italy's daily coronavirus death toll edges up, but new cases fall","Deaths from the COVID-19 epidemic in Italy climbed by 464 on Thursday, against 437 the day before, the Civil Protection Agency said, but the daily tally of new infections declined to 2,646 from 3,370 on Wednesday."
34206,2020-05-09 12:17:09,CNBC,Can stocks and bonds both be right? Making sense of rising equities and ultra-low Treasury yields,"Both markets are responding, each in its own way, to the same accommodative Fed."
140960,2020-09-09 00:57:00,Reuters,PRECIOUS-Gold flat as dollar strength counters safe-haven demand - Reuters,"Gold prices were steady on Wednesday as
the metal was caught between a strengthening U.S. dollar and a
pullback in global equities, with investors awaiting monetary
policy strategies from central banks. 
    
    FUNDAMENTALS
    * Spot gold        was little…"
139422,2020-09-07 15:43:00,Reuters,Saudi Arabia sentences 8 to prison in final Khashoggi murder ruling - Reuters India,"A Saudi Arabian court on Monday jailed eight people for between seven and 20 years for the 2018 murder of Saudi journalist Jamal Khashoggi, state media reported, four months after his family forgave his killers and enabled death sentences to be set aside."
159390,2020-09-25 14:37:00,Reuters,Chain reaction: bikes and pedestrians do battle in COVID-era Paris - Reuters India,"Parisian commuters in their thousands reacted to the COVID-19 epidemic by ditching public transport and walking or biking instead, but now they find themselves fighting each other for space on the crowded streets."
175933,2020-10-12 08:46:00,Reuters,"Indonesia reports 3,267 new coronavirus infections, 91 deaths - Reuters India","Indonesia reported 3,267 new coronavirus infections on Monday, the smallest daily rise since Sept. 14, and 91 new deaths, data from the country’s coronavirus taskforce showed."
103130,2020-08-03 05:22:53,Bloomberg,Emirates REIT Hires Houlihan Lokey as Adviser to Review Options,
20375,2020-04-19 13:31:01,CNBC,"Big Tech's goodwill tour won't carry weight in antitrust probes, experts say","Tech firms have played a key role in the coronavirus response, but antitrust experts say it's unlikely to curry favor with law enforcement."
179629,2020-10-15 10:27:00,Reuters,UK queen visits Novichok lab in first outing since lockdown - Reuters Canada,"Queen Elizabeth on Thursday was carrying out her first major engagement since a coronavirus lockdown in March, visiting the Porton Down military research facility which was involved in dealing with a 2018 Novichok nerve agent attack."
63980,2020-06-26 05:34:00,Reuters,Mexican president slammed after comments on women staying at home - Reuters,"Mexican President Andres Manuel Lopez Obrador on Thursday suggested the tradition of women staying at home to take care of older family members was key to battling the coronavirus pandemic, sparking criticism his comments were sexist."
31692,2020-05-06 12:34:06,Reuters,Head of Trafigura's Indian online trading platform quits,"Amol Mehra, chief executive officer of commodities trader Trafigura's online metals platform Lykos in India, has left the company, he confirmed to Reuters on Wednesday, as trading in the country slows down due to the COVID-19 pandemic."
15176,2020-04-11 01:48:13,CNBC,"PayPal, Intuit QuickBooks approved to take part in coronavirus, small-business emergency loan program","The two companies are among the first non-bank, fintech companies to be approved for the Small Business Association's Paycheck Protection Program."
124257,2020-08-23 16:48:00,Reuters,Tunisia's incoming PM plans restructuring of economic ministries - Reuters India,"Tunisia's premier-designate plans to gather the ministries of finance, investment and state property into a single department to be led by economist Ali Kooli under plans to revamp government and revive the economy, political sources said."
150286,2020-09-17 05:30:53,Reuters,"Djokovic meets ATP chief Gaudenzi, says players body moving ahead","Novak Djokovic had a chat with ATP chief Andrea Gaudenzi ahead of the Italian Open in Rome regarding his breakaway players body, the world number one said, reiterating that the new association could be a ""positive addition"" to the men's Tour."
2092,2020-03-24 19:10:18,Reuters,UPDATE 1-U.S. shale executive warns global oil glut will not soon clear,"U.S. shale producer EOG Resources Inc does not expect the current oil oversupply to ease as quickly as it did in the last downturn, a company executive told an energy conference on Tuesday."
16404,2020-04-14 04:38:53,Bloomberg,Indonesia's GoPay Says E-Payment Demand Rising on Hygiene Concerns,
124417,2020-08-23 22:40:28,Reuters,Coronavirus dampens celebrations in China's wedding gown city - The Wider Image,Coronavirus dampens celebrations in China's wedding gown city  The Wider Image
97057,2020-07-28 10:28:00,Reuters,PRECIOUS-Gold beats a retreat from record peak as dollar bounces - Reuters,"Gold fell as much as 1.8% on Tuesday from an all-time peak as the dollar rebounded and investors squared positions after a rapid rally, while silver fell more than 9%, with the focus turning to the U.S. Federal Reserve policy stance."
43554,2020-05-25 13:30:00,Reuters,"EU antitrust regulators to investigate Air Canada, Transat deal","EU antitrust regulators opened
on Monday a full-scale investigation into Air Canada's
bid for Canadian tour operator Transat AT Inc, saying
that the deal may reduce competition on flights between Europe
and Canada."
75061,2020-07-06 22:49:44,Bloomberg,PPP Millions Went to Firm Identified in Ukraine Laundering Suit,
39008,2020-05-18 11:58:23,Reuters,"Saudi Binladin cuts jobs, salaries on coronavirus-driven slowdown - sources","Saudi Arabia's Binladin Group has cut thousands of jobs and reduced staff salaries between 30% to 70% as the coronavirus outbreak hurts business of the kingdom's biggest construction company, three sources familiar with the matter said."
34629,2020-05-11 00:13:39,Reuters,PRESS DIGEST- British Business - May 11,"The following are the top stories on the
business pages of British newspapers. Reuters has not verified
these stories and does not vouch for their accuracy."
40082,2020-05-19 15:06:26,Reuters,Brazil's Itau CEO says banks not able to meet clients' demand for loans,"Brazilian banks are unable to
meet clients' demands for loans amid the coronavirus pandemic,
as banking liquidity has fallen and default risk has risen, Itau
Unibanco Holding SA's chief executive Candido Bracher
said on Tuesday."
159608,2020-09-25 17:59:11,Bloomberg,Banker Culture Slips During Remote Working: Martinuzzi (Radio),
49860,2020-06-04 14:54:36,Reuters,UK firms cut borrowing again through BoE COVID facility,"Bank of England lending to businesses affected by the coronavirus outbreak fell for a second week running, as the central bank revealed the list of companies using its facility for the first time since it launched in March."
135831,2020-09-03 13:40:00,Reuters,"Beirut blast hammers grain import capacity but supplies still flow, WFP says - Reuters","Beirut port's capacity to handle wheat and other bulk cereal imports has collapsed to about a fifth or less of its level before a massive blast smashed its grain silos and other facilities, a senior U.N. official said on Thursday."
22944,2020-04-23 13:07:54,Reuters,U.S. air fares extend decline as Europe and Asia bottom out: Skytra,"U.S. air fares are approaching a 40% decline and still falling while ticket pricing in Europe and Asia is bottoming out, according to data (https://nam02.safelinks.protection.outlook.com/?url=https%3A%2F%2Fskytra.airbus.com%2Fpresses%2Fcovid-19-impact-on-glob…"
31263,2020-05-06 02:32:06,Reuters,Mexico auto industry readies for possible reopening in coming weeks,"Mexico's government and the auto industry have drafted protocols to prepare for an easing of coronavirus lockdown measures, a lobby group said on Tuesday, as President Andres Manuel Lopez Obrador signaled some factories could open in coming weeks."
47317,2020-06-01 03:33:36,Reuters,Rise in Japan's first-quarter capex undercut by pandemic-driven profit slump,"Japanese firms raised spending on plant and equipment in the first quarter, though a sharp drop in profits highlighted the economic pain inflicted by the coronavirus pandemic."
111581,2020-08-11 06:24:41,Reuters,"SoftBank reports 12% rise in first quarter net profit, doesn't disclose operating profit","SoftBank Group Corp on Tuesday reported a 12% rise in net income in the first quarter but broke with tradition by not report operating profit, saying it was ""not useful"" as a measure of the conglomerate's investment performance."
152985,2020-09-19 18:49:00,Reuters,Cloud9 add mezii to CS:GO roster - Reuters,"William ""mezii"" Merriman joined fellow Brit Alex ""ALEX"" McMeekin on the revamped Cloud9 project, the organization announced Saturday."
20635,2020-04-20 06:00:26,Bloomberg,Wuhan Virus Lab Denies Any Link to First Coronavirus Outbreak,
10991,2020-04-06 01:32:39,Reuters,Indian markets closed on Monday for holiday,"India's currency, debt and equity markets will be closed on Monday for a holiday."
62783,2020-06-25 09:46:15,Reuters,Silence no more: Paris airport's neighbours brace as flights resume,"French student Yanis Darras is savouring the sound of birdsong around his home, because it may be the last time he hears it for a while."
97095,2020-07-28 10:43:00,Reuters,3M posts 12% fall in revenue as coronavirus crisis hammers demand - Reuters,Industrial conglomerate 3M Co reported a 12% drop in quarterly revenue on Tuesday as demand for its products took a hit due to the global economic slowdown caused by the coronavirus crisis.
180966,2020-10-16 12:24:00,Reuters,Germany finds one new swine fever case in wild boar - Reuters,"One more case of African swine fever (ASF) has been found in the wild boar population in Brandenburg, the eastern German region's government said on Friday."
14004,2020-04-09 11:30:06,Reuters,"Vietnam says 15,000 people linked to COVID-19 hotspot tested negative","More than 1,000 healthcare workers and 14,400 others linked to a COVID-19 outbreak at a hospital in Hanoi have tested negative for the coronavirus, the Vietnamese capital's ruling body said on Thursday."
71380,2020-07-02 16:56:00,Reuters,Magnitude 5.5 quake shakes buildings in Mexico City - Reuters.com,An earthquake registered by Mexican seismological authorities at 5.5 magnitude shook buildings in central Mexico City on Thursday a week after a major temblor hit the south of the country.
59933,2020-06-23 02:49:57,Bloomberg,Trump Says China Deal 'Fully Intact' After Navarro Roils Markets,
104969,2020-08-04 17:43:56,Bloomberg,U.K. Tells Drug Makers to Stockpile 6-Week Supply for Brexit,"The U.K. government urged pharmaceutical companies to stockpile a six-week supply of medicines before the country finally leaves the European Union’s customs regime at the end of the year, in an effort to avoid shortages of drugs."
177590,2020-10-13 18:48:00,Reuters,YamatoCannon out as SANDBOX Gaming coach - Reuters,"Jakob ""YamatoCannon"" Mebdi confirmed Tuesday that he won't be returning to coach SANDBOX Gaming of the League Champions Korea league."
110430,2020-08-10 06:36:00,Reuters,UK says getting children back to school is a national priority - Reuters,"It is a national priority for children to return to school after months away from the classroom due to the coronavirus pandemic, a junior British health minister said on Monday."
167827,2020-10-04 13:10:00,Reuters,Irish 2020 budget deficit may be at lower end of forecast range - minister - Reuters UK,"Ireland's budget deficit for this year may come in at the lower end of the 25 to 30 billion euros (22.65 billion pounds to $27.18 billion pounds) forecast early in the coronavirus pandemic, Public Expenditure Minister Michael McGrath said on Sunday."
136597,2020-09-04 05:06:49,Reuters,Tough start for new boss of BA-owner as Walsh bows out,"With an enviable reputation, IAG's CEO Willie Walsh would be a hard act to follow at the best of times, but his successor Luis Gallego will have to steer its British Airways and Iberia out of the depths of the worst downturn in aviation history."
83585,2020-07-14 13:47:08,Bloomberg,Black-Owned Firms Still Close at Double Whites' Rate in U.S.,
47073,2020-05-31 06:07:37,Bloomberg,Australian Health Authorities Urge Caution as Lockdowns Ease,
190370,2020-11-06 05:32:00,Reuters,"Japan's economy seen rebounding in third quarter, but coronavirus crisis weighs: Reuters poll - Reuters","Japan's economy likely rebounded in the third quarter as global demand picked up, a Reuters poll showed, but the effects of the coronavirus crisis persisted and it could take some time to return to pre-pandemic levels."
75947,2020-07-07 14:25:00,Reuters,UPDATE 1-South Africa faces battle to rein in spending - Fitch - Reuters Africa,UPDATE 1-South Africa faces battle to rein in spending - Fitch  Reuters Africa
29769,2020-05-04 11:55:11,Reuters,With fire and music performers bring Ramadan to fun-starved Jerusalem,"Fire leapt from the masked performer's twirling baton as the festive Ramadan float drove through the back streets of East Jerusalem, with children cheering and parents watching from balconies."
168885,2020-10-05 14:25:00,Reuters,"Wall Street jumps on stimulus hopes, hints of Trump's return to White House - Reuters UK","Wall Street jumps on stimulus hopes, hints of Trump's return to White House  Reuters UK"
128,2020-03-22 17:40:56,Reuters,Facebook to reduce video streaming quality in Europe,Facebook said on Sunday that it would temporarily reduce streaming rates for videos on its platform and also on Instagram in Europe to help alleviate any potential network congestion due to thousands of Europeans working from home due to the coronavirus outbr…
96482,2020-07-27 22:13:32,Reuters,North Korea's Kim says there will be no more war thanks to nuclear weapons,"North Korean leader Kim Jong Un has said there will be no more war as the country's nuclear weapons guarantee its safety and future despite unabated outside pressure and military threats, state media said on Tuesday."
84770,2020-07-15 13:06:34,Reuters,South Africa's Eskom cannot say how long latest power cuts will last,"South Africa's state utility Eskom cannot say how long a new round of power cuts that began on Friday will last, its spokesman Sikonathi Mantshantsha told Reuters."
135279,2020-09-03 05:15:01,Bloomberg,Chinese Police Offer Cash Rewards in Hunt for Inner Mongolia Protesters,
146563,2020-09-14 09:57:09,Reuters,"Saudi, Bahraini ministers discuss regional developments - SPA","Saudi Arabia's Minister of State for Foreign Affairs and Bahrain's foreign minister discussed regional developments, including Yemen, on a phone call on Monday, Saudi state news agency SPA said."
114248,2020-08-13 09:31:00,Reuters,Nearly a quarter of Nepal's workers lose jobs due to coronavirus - cbank - Reuters,"Nepali businesses have laid off 22.5% of their workers as measures to contain the novel coronavirus hit tourism and other activities, a senior central bank official said on Thursday, citing a study of the economic impact of the outbreak."
49005,2020-06-03 13:45:21,Reuters,Social-distancing Greek style: shimmy and sing from your car,"Hundreds of Greeks danced and sang from their cars at a drive-in music concert, the first such event since the country banned mass gatherings to contain the spread of the coronavirus."
49774,2020-06-04 12:43:03,Reuters,"Insurer Anthem lays out $2.5 bln spending plan, offers premium discounts","Health insurer Anthem Inc said
on Thursday it will spend $2.5 billion in financial assistance,
including issuing one-month premium credit to members enrolled
in certain insurance plans."
96336,2020-07-27 18:59:57,Reuters,Engineer's best friend: How a dog-like robot is helping Ford retool plants,"It runs, walks, and prances, rhythmically tapping its four feet before it sinks down on its haunches and crouches."
